"","X.1","site_code","year","block","plot","trt","Family","Taxon","num_leaves","leaf_pct_N","leaf_pct_C","leaf_N15_delta_air","leaf_C13_delta_PDB","leaf_N15_pct_atom","leaf_C13_pct_atom","leaf_area_mm2","leaf_dry_mass_g","SLA","leaf_ppm_P","leaf_ppm_B","leaf_ppm_Na","leaf_ppm_Ca","leaf_ppm_Fe","leaf_ppm_K","leaf_ppm_Mg","leaf_ppm_Mn","leaf_ppm_Cu","leaf_ppm_Zn","leaf_ppm_Sr","leaf_ppm_Pb","leaf_ppm_Mo","Ntrt","Ptrt","Ktrt","Ntrt_fac","Ptrt_fac","Ktrt_fac","Narea","Nfix","sum_INT_cover","sum_NAT_cover","sum_UNK_cover","total_cover","INT_rich","NAT_rich","UNK_rich","rich","site_year_rich","site_richness","site_native_richness","site_introduced_richness","plot_beta","dead_mass","live_mass","total_mass","unsorted_mass","proportion_par","Ambient_PAR","Ground_PAR","par_rat","site_name","continent","country","region","managed","burned","grazed","anthropogenic","habitat","elevation","latitude","longitude","experiment_type","N","P","K","Exclose","year_trt","first_nutrient_year","first_fenced_year","X","precip","PET","SPEI_12","SPEI_6","SPEI_24","SPEI_12.class","SPEI_6.class","SPEI_24.class","precip.mean","PET.mean","p_pet","tmp","par","vpd","z","provenance","lifespan","lifeform","functional_group","photosynthetic_pathway","n","la_m2","lma","narea","lai","par_per_leaf_area"
"1673",38138,"mtca.au",2011,1,10,"NK","Asteraceae","WAITZIA ACUMINATA",5,4.861959,44.47914,6.512039,-28.25099,0.3686699,1.074701,1165.455,0.0426,27358.1,990.81,49.16,11386.62,20186.35,998.46,41045.22,4204.69,2318.07,18.71,96.27,116.7,0.95,1.620815,1,0,1,"1","0","1",0.0001777155,"no",7.5,17,0,34.5,6,9,0,16,38,65,41,19,4.0625,NA,203.2,203.2,NA,0.8500271,1847,1570,0.8500271,"Mt. Caroline","Australia","AU","Australia",0,0,0,0,"savanna",285,-31.78214,117.6109,"Experimental (Full Factorial)",1,0,1,0,0,2009,2009,5697,269.3,1601.8,-1.196172,-0.872656,-2.403152,-1,-1,-2,306.5732,1565.627,0.1681234,17.58185,968.1252,1.05162,304,"NAT","ANNUAL","HERB","FORB","C3",1673,0.001165455,36.55225,1.777155,0.1889385,461.9014
"1674",38139,"mtca.au",2011,2,11,"P","Asteraceae","WAITZIA ACUMINATA",5,2.482243,47.02612,8.85078,-27.30179,0.3695234,1.07574,1437.403,0.033,43557.67,1292.356,48.59475,29362.01,20582.4,282.1412,44779.74,3516.931,2663.725,12.7184,67.56807,128.3878,0.6872105,NA,0,1,0,"0","1","0",5.698752e-05,"no",54,31.5,0,88.5,7,4,0,12,38,65,41,19,5.4167,1.8,210.635,212.435,NA,0.9035422,1835,1658,0.9035422,"Mt. Caroline","Australia","AU","Australia",0,0,0,0,"savanna",285,-31.78214,117.6109,"Experimental (Full Factorial)",0,1,0,0,0,2009,2009,5697,269.3,1601.8,-1.196172,-0.872656,-2.403152,-1,-1,-2,306.5732,1565.627,0.1681234,17.58185,968.1252,1.05162,304,"NAT","ANNUAL","HERB","FORB","C3",1674,0.001437403,22.95807,0.5698752,0.1179447,470.0659
"1675",381310,"mtca.au",2011,2,12,"K","Asteraceae","WAITZIA ACUMINATA",0,3.830375,45.84627,9.895736,-30.06623,0.3699047,1.072715,NA,0.0302,NA,910.8683,46.9463,16080.94,14694.56,221.1611,39537.59,2996.495,1789.278,12.03182,120.2449,91.34357,0.3917082,NA,0,0,1,"0","0","1",NA,"no",21.5,34.5,0,76,6,6,0,13,38,65,41,19,5,NA,159.15,159.15,NA,0.8795896,1852,1629,0.8795896,"Mt. Caroline","Australia","AU","Australia",0,0,0,0,"savanna",285,-31.78214,117.6109,"Experimental (Full Factorial)",0,0,1,0,0,2009,2009,5697,269.3,1601.8,-1.196172,-0.872656,-2.403152,-1,-1,-2,306.5732,1565.627,0.1681234,17.58185,968.1252,1.05162,304,"NAT","ANNUAL","HERB","FORB","C3",1675,NA,NA,NA,0.1491858,466.4494
"1676",381311,"mtca.au",2011,2,13,"N","Asteraceae","WAITZIA ACUMINATA",5,4.762784,44.80938,5.632959,-29.81486,0.3683491,1.07299,1983.884,0.0265,74863.55,1151.591,55.34808,22010.18,25259.73,360.4436,38820.73,4489.145,1869.611,17.53107,74.52633,171.1166,0.7398862,NA,1,0,0,"1","0","0",6.361953e-05,"no",6.5,43.5,0,70,6,7,0,14,38,65,41,19,4.6429,NA,175.5,175.5,NA,0.9110879,1912,1742,0.9110879,"Mt. Caroline","Australia","AU","Australia",0,0,0,0,"savanna",285,-31.78214,117.6109,"Experimental (Full Factorial)",1,0,0,0,0,2009,2009,5697,269.3,1601.8,-1.196172,-0.872656,-2.403152,-1,-1,-2,306.5732,1565.627,0.1681234,17.58185,968.1252,1.05162,304,"NAT","ANNUAL","HERB","FORB","C3",1676,0.001983884,13.35764,0.6361953,0.1082743,471.193
"1677",381312,"mtca.au",2011,2,14,"NK","Asteraceae","WAITZIA ACUMINATA",5,4.146832,43.4555,7.763227,-30.08632,0.3691265,1.072693,2504.112,0.032,78253.5,873.4656,41.14414,15753.67,13688.64,280.3781,39179.93,3646.828,2675.151,14.9506,147.2463,89.06742,0.4764516,NA,1,0,1,"1","0","1",5.299229e-05,"no",37,36,0,93,7,6,0,14,38,65,41,19,4.6429,15.05,169.85,184.9,NA,0.8318109,1861,1548,0.8318109,"Mt. Caroline","Australia","AU","Australia",0,0,0,0,"savanna",285,-31.78214,117.6109,"Experimental (Full Factorial)",1,0,1,0,0,2009,2009,5697,269.3,1601.8,-1.196172,-0.872656,-2.403152,-1,-1,-2,306.5732,1565.627,0.1681234,17.58185,968.1252,1.05162,304,"NAT","ANNUAL","HERB","FORB","C3",1677,0.002504112,12.77898,0.5299229,0.2141281,459.0503
"1678",381313,"mtca.au",2011,2,15,"PK","Asteraceae","WAITZIA ACUMINATA",5,2.39952,44.08491,9.182557,-29.3437,0.3696444,1.073506,1108.939,0.0289,38371.59,3539.144,47.77051,9622.874,16678.24,644.17,24888.63,3221.732,1558.846,7.801282,56.44643,91.94368,0.6364111,NA,0,1,1,"0","1","1",6.253375e-05,"no",41.5,65,0,116.5,5,5,0,11,38,65,41,19,5.9091,NA,291.9,291.9,NA,0.994382,1780,1770,0.994382,"Mt. Caroline","Australia","AU","Australia",0,0,0,0,"savanna",285,-31.78214,117.6109,"Experimental (Full Factorial)",0,1,1,0,0,2009,2009,5697,269.3,1601.8,-1.196172,-0.872656,-2.403152,-1,-1,-2,306.5732,1565.627,0.1681234,17.58185,968.1252,1.05162,304,"NAT","ANNUAL","HERB","FORB","C3",1678,0.001108939,26.06095,0.6253375,0.006550951,483.2707
"1679",381314,"mtca.au",2011,2,16,"Control","Asteraceae","WAITZIA ACUMINATA",5,3.886623,43.14244,10.09097,-29.23424,0.3699759,1.073625,1619.392,0.0217,74626.36,1087.351,41.53712,20262.93,17355.16,818.6626,32045.88,5606.734,609.5102,14.43186,47.55974,132.0145,0.9634471,NA,0,0,0,"0","0","0",5.20811e-05,"no",6.5,47.5,0,64,5,6,0,12,38,65,41,19,5.4167,NA,232.9,232.9,NA,0.9940733,1856,1845,0.9940733,"Mt. Caroline","Australia","AU","Australia",0,0,0,0,"savanna",285,-31.78214,117.6109,"Experimental (Full Factorial)",0,0,0,0,0,2009,2009,5697,269.3,1601.8,-1.196172,-0.872656,-2.403152,-1,-1,-2,306.5732,1565.627,0.1681234,17.58185,968.1252,1.05162,304,"NAT","ANNUAL","HERB","FORB","C3",1679,0.001619392,13.40009,0.520811,0.006912043,483.2271
"1680",381315,"mtca.au",2011,2,17,"NP","Asteraceae","WAITZIA ACUMINATA",5,2.827258,46.55974,5.705387,-27.21996,0.3683755,1.075829,1225.174,0.0412,29737.23,2512.936,28.12969,5181.197,14172.86,127.4999,24401.16,5168.16,702.6835,3.687552,13.11502,97.08691,0.4568467,NA,1,1,0,"1","1","0",9.507467e-05,"no",39.5,70.5,0,120,6,3,0,10,38,65,41,19,6.5,NA,288.1,288.1,NA,0.8374153,1919,1607,0.8374153,"Mt. Caroline","Australia","AU","Australia",0,0,0,0,"savanna",285,-31.78214,117.6109,"Experimental (Full Factorial)",1,1,0,0,0,2009,2009,5697,269.3,1601.8,-1.196172,-0.872656,-2.403152,-1,-1,-2,306.5732,1565.627,0.1681234,17.58185,968.1252,1.05162,304,"NAT","ANNUAL","HERB","FORB","C3",1680,0.001225174,33.62788,0.9507467,0.2063199,459.9315
"1681",381316,"mtca.au",2011,2,18,"NPK+Fence","Asteraceae","WAITZIA ACUMINATA",5,2.891029,47.20942,7.04755,-26.87163,0.3688653,1.07621,989.479,0.0313,31612.75,2442.405,40.31649,7430.697,10918.5,148.765,34030.14,3087.469,1604.162,6.705566,79.16005,57.00959,0.1724073,NA,1,1,1,"1","1","1",9.145136e-05,"no",50.5,8.5,0,69,4,5,0,10,38,65,41,19,6.5,NA,362.35,362.35,NA,0.6949505,1921,1335,0.6949505,"Mt. Caroline","Australia","AU","Australia",0,0,0,0,"savanna",285,-31.78214,117.6109,"Experimental (Full Factorial)",1,1,1,1,0,2009,2009,5697,269.3,1601.8,-1.196172,-0.872656,-2.403152,-1,-1,-2,306.5732,1565.627,0.1681234,17.58185,968.1252,1.05162,304,"NAT","ANNUAL","HERB","FORB","C3",1681,0.000989479,31.63281,0.9145136,0.4231565,436.2824
"1682",381317,"mtca.au",2011,2,19,"NPK","Asteraceae","WAITZIA ACUMINATA",5,3.099528,44.20991,6.859897,-27.43386,0.3687968,1.075595,1344.527,0.0349,38525.13,4859.563,43.90937,12592.78,14578.69,345.0148,35120.42,4039.026,1701.201,3.262698,42.35318,71.6202,0.3855112,NA,1,1,1,"1","1","1",8.045472e-05,"no",35.5,35.5,0,79,7,4,0,12,38,65,41,19,5.4167,NA,161.7,161.7,NA,0.8935501,1907,1704,0.8935501,"Mt. Caroline","Australia","AU","Australia",0,0,0,0,"savanna",285,-31.78214,117.6109,"Experimental (Full Factorial)",1,1,1,0,0,2009,2009,5697,269.3,1601.8,-1.196172,-0.872656,-2.403152,-1,-1,-2,306.5732,1565.627,0.1681234,17.58185,968.1252,1.05162,304,"NAT","ANNUAL","HERB","FORB","C3",1682,0.001344527,25.95708,0.8045472,0.1308755,468.5645
"1683",381318,"mtca.au",2011,2,20,"Fence","Asteraceae","WAITZIA ACUMINATA",5,3.21863,46.37079,6.816047,-29.10258,0.3687808,1.07377,2306.163,0.0628,36722.34,774.0247,35.65188,15333.96,11060.41,117.634,20125.01,3558.696,656.4279,7.157828,61.78472,73.15489,0.208484,NA,0,0,0,"0","0","0",8.764775e-05,"no",11.5,24.5,0.5,51.5,3,8,1,13,38,65,41,19,5,NA,195.9,195.9,NA,0.9124279,1907,1740,0.9124279,"Mt. Caroline","Australia","AU","Australia",0,0,0,0,"savanna",285,-31.78214,117.6109,"Experimental (Full Factorial)",0,0,0,1,0,2009,2009,5697,269.3,1601.8,-1.196172,-0.872656,-2.403152,-1,-1,-2,306.5732,1565.627,0.1681234,17.58185,968.1252,1.05162,304,"NAT","ANNUAL","HERB","FORB","C3",1683,0.002306163,27.23138,0.8764775,0.1065654,471.3925
"1684",381319,"mtca.au",2011,3,21,"K","Asteraceae","WAITZIA ACUMINATA",5,3.908519,41.35691,10.56614,-29.55919,0.3701493,1.07327,2541.717,0.0413,61542.78,771.3908,59.53754,13060.54,18142.49,1373.052,52093.28,3727.093,3181.18,23.12683,174.3115,112.8384,1.320115,NA,0,0,1,"0","0","1",6.350898e-05,"no",16.5,26,0,47.5,3,8,0,12,38,65,41,19,5.4167,NA,166.7,166.7,NA,0.8159609,1842,1503,0.8159609,"Mt. Caroline","Australia","AU","Australia",0,0,0,0,"savanna",285,-31.78214,117.6109,"Experimental (Full Factorial)",0,0,1,0,0,2009,2009,5697,269.3,1601.8,-1.196172,-0.872656,-2.403152,-1,-1,-2,306.5732,1565.627,0.1681234,17.58185,968.1252,1.05162,304,"NAT","ANNUAL","HERB","FORB","C3",1684,0.002541717,16.24886,0.6350898,0.2364986,456.5381
"1685",381320,"mtca.au",2011,3,22,"NPK+Fence","Asteraceae","WAITZIA ACUMINATA",5,2.521005,45.10619,6.592429,-30.50206,0.3686992,1.072238,1575.231,0.0278,56662.99,9396.482,64.9346,8600.812,16344.61,123.2657,40757.78,2792.964,2210.194,10.06766,198.8272,97.447,0.562562,NA,1,1,1,"1","1","1",4.449121e-05,"no",90,0,0,91,4,0,0,5,38,65,41,19,13,NA,450.95,450.95,NA,0.4247456,1867,793,0.4247456,"Mt. Caroline","Australia","AU","Australia",0,0,0,0,"savanna",285,-31.78214,117.6109,"Experimental (Full Factorial)",1,1,1,1,0,2009,2009,5697,269.3,1601.8,-1.196172,-0.872656,-2.403152,-1,-1,-2,306.5732,1565.627,0.1681234,17.58185,968.1252,1.05162,304,"NAT","ANNUAL","HERB","FORB","C3",1685,0.001575231,17.64821,0.4449121,0.9956569,381.3071
"1686",381321,"mtca.au",2011,3,23,"P","Asteraceae","WAITZIA ACUMINATA",5,2.391633,47.44532,7.055474,-30.21747,0.3688682,1.07255,1342.759,0.03,44758.63,4875.448,46.55303,12147.82,13874.82,100.1279,23020.31,2328.601,661.3833,6.695438,63.7471,69.30766,0.2658818,NA,0,1,0,"0","1","0",5.343401e-05,"no",34,40.5,0,79.5,5,8,0,14,38,65,41,19,4.6429,NA,196.1,196.1,NA,0.8876831,1843,1636,0.8876831,"Mt. Caroline","Australia","AU","Australia",0,0,0,0,"savanna",285,-31.78214,117.6109,"Experimental (Full Factorial)",0,1,0,0,0,2009,2009,5697,269.3,1601.8,-1.196172,-0.872656,-2.403152,-1,-1,-2,306.5732,1565.627,0.1681234,17.58185,968.1252,1.05162,304,"NAT","ANNUAL","HERB","FORB","C3",1686,0.001342759,22.34206,0.5343401,0.1385354,467.6781
"1687",381322,"mtca.au",2011,3,24,"Fence","Asteraceae","WAITZIA ACUMINATA",5,3.649189,49.17727,8.160444,-30.75882,0.3692714,1.071957,1705.988,0.0243,70205.27,726.0492,40.91526,13161.73,11696.26,110.1171,36424.42,2622.118,1022.685,11.05499,61.78598,73.6278,0.3070612,NA,0,0,0,"0","0","0",5.197886e-05,"no",44.5,32.5,0,85,6,7,0,14,38,65,41,19,4.6429,NA,147.3,147.3,NA,0.8473656,1841,1560,0.8473656,"Mt. Caroline","Australia","AU","Australia",0,0,0,0,"savanna",285,-31.78214,117.6109,"Experimental (Full Factorial)",0,0,0,1,0,2009,2009,5697,269.3,1601.8,-1.196172,-0.872656,-2.403152,-1,-1,-2,306.5732,1565.627,0.1681234,17.58185,968.1252,1.05162,304,"NAT","ANNUAL","HERB","FORB","C3",1687,0.001705988,14.24395,0.5197886,0.192585,461.4872
"1688",381323,"mtca.au",2011,3,25,"NK","Asteraceae","WAITZIA ACUMINATA",5,5.655255,44.75142,6.299371,-30.28464,0.3685923,1.072476,1776.345,0.0182,97601.37,1137.723,63.03576,11167.77,17564.44,571.0993,60851.62,5084.574,3414.422,21.19512,171.0254,102.5472,0.6851402,NA,1,0,1,"1","0","1",5.794237e-05,"no",23,62.5,0,102.5,6,10,0,17,38,65,41,19,3.8235,NA,115.3,115.3,NA,0.8520971,1812,1544,0.8520971,"Mt. Caroline","Australia","AU","Australia",0,0,0,0,"savanna",285,-31.78214,117.6109,"Experimental (Full Factorial)",1,0,1,0,0,2009,2009,5697,269.3,1601.8,-1.196172,-0.872656,-2.403152,-1,-1,-2,306.5732,1565.627,0.1681234,17.58185,968.1252,1.05162,304,"NAT","ANNUAL","HERB","FORB","C3",1688,0.001776345,10.24576,0.5794237,0.1861102,462.223
"1689",381324,"mtca.au",2011,3,26,"N","Asteraceae","WAITZIA ACUMINATA",5,4.486893,46.94157,4.327253,-28.94786,0.3678726,1.073939,2033.983,0.0271,75054.72,866.3616,56.76227,16668.17,19373.9,236.2121,31582.58,5939.102,2670.061,26.14669,102.4462,135.1179,0.7307931,NA,1,0,0,"1","0","0",5.978163e-05,"no",32.5,43,0,90.5,8,8,0,17,38,65,41,19,3.8235,NA,144.6,144.6,NA,0.851435,1777,1513,0.851435,"Mt. Caroline","Australia","AU","Australia",0,0,0,0,"savanna",285,-31.78214,117.6109,"Experimental (Full Factorial)",1,0,0,0,0,2009,2009,5697,269.3,1601.8,-1.196172,-0.872656,-2.403152,-1,-1,-2,306.5732,1565.627,0.1681234,17.58185,968.1252,1.05162,304,"NAT","ANNUAL","HERB","FORB","C3",1689,0.002033983,13.32361,0.5978163,0.1870141,462.1202
"1690",381325,"mtca.au",2011,3,27,"Control","Asteraceae","WAITZIA ACUMINATA",6,4.273435,44.23918,7.731651,-30.0003,0.369115,1.072787,1722.809,0.0228,75561.8,843.7262,52.48515,12268.36,17134.65,347.1877,40682.18,3153.356,3070.187,20.4508,87.41626,106.7576,1.249486,NA,0,0,0,"0","0","0",5.65555e-05,"no",22,68.5,0,105.5,5,10,0,16,38,65,41,19,4.0625,NA,135.95,135.95,NA,0.8607318,1831,1576,0.8607318,"Mt. Caroline","Australia","AU","Australia",0,0,0,0,"savanna",285,-31.78214,117.6109,"Experimental (Full Factorial)",0,0,0,0,0,2009,2009,5697,269.3,1601.8,-1.196172,-0.872656,-2.403152,-1,-1,-2,306.5732,1565.627,0.1681234,17.58185,968.1252,1.05162,304,"NAT","ANNUAL","HERB","FORB","C3",1690,0.001722809,13.2342,0.565555,0.1743864,463.5593
"1691",381326,"mtca.au",2011,3,28,"NP","Asteraceae","WAITZIA ACUMINATA",5,2.037644,47.39594,7.929551,-29.90328,0.3691872,1.072893,967.756,0.0247,39180.4,3882.68,46.3912,6855.357,14762.91,86.12801,30433.92,3057.99,1083.662,6.696107,34.5422,83.56863,0.3524367,NA,1,1,0,"1","1","0",5.200671e-05,"no",84,1.5,0,86,5,3,0,9,38,65,41,19,7.2222,NA,181.15,181.15,NA,0.7136612,1830,1306,0.7136612,"Mt. Caroline","Australia","AU","Australia",0,0,0,0,"savanna",285,-31.78214,117.6109,"Experimental (Full Factorial)",1,1,0,0,0,2009,2009,5697,269.3,1601.8,-1.196172,-0.872656,-2.403152,-1,-1,-2,306.5732,1565.627,0.1681234,17.58185,968.1252,1.05162,304,"NAT","ANNUAL","HERB","FORB","C3",1691,0.000967756,25.52296,0.5200671,0.3922639,439.5496
"1692",381327,"mtca.au",2011,3,29,"NPK","Asteraceae","WAITZIA ACUMINATA",5,2.161508,43.81655,9.497511,-29.67086,0.3697594,1.073148,251.284,0.0296,8489.324,4629.704,49.28186,5028.965,13642.86,127.8755,37724.68,2384.346,2069.214,9.706342,65.56776,72.56095,0.2620257,NA,1,1,1,"1","1","1",0.0002546148,"no",100,3,0,103,4,4,0,8,38,65,41,19,8.125,NA,260.95,260.95,NA,0.518316,1829,948,0.518316,"Mt. Caroline","Australia","AU","Australia",0,0,0,0,"savanna",285,-31.78214,117.6109,"Experimental (Full Factorial)",1,1,1,0,0,2009,2009,5697,269.3,1601.8,-1.196172,-0.872656,-2.403152,-1,-1,-2,306.5732,1565.627,0.1681234,17.58185,968.1252,1.05162,304,"NAT","ANNUAL","HERB","FORB","C3",1692,0.000251284,117.795,2.546148,0.7641513,402.3215
"1693",381328,"mtca.au",2011,3,30,"PK","Asteraceae","WAITZIA ACUMINATA",5,2.400689,45.9982,10.21716,-29.73172,0.370022,1.073081,1647.672,NA,NA,3817.834,48.44509,13262.14,17405.64,288.8674,24320.06,3803.115,2425.015,4.708355,88.15057,113.7991,0.4347731,NA,0,1,1,"0","1","1",NA,"no",81,3,0,104,6,5,0,12,38,65,41,19,5.4167,NA,163.7,163.7,NA,0.7686774,1807,1389,0.7686774,"Mt. Caroline","Australia","AU","Australia",0,0,0,0,"savanna",285,-31.78214,117.6109,"Experimental (Full Factorial)",0,1,1,0,0,2009,2009,5697,269.3,1601.8,-1.196172,-0.872656,-2.403152,-1,-1,-2,306.5732,1565.627,0.1681234,17.58185,968.1252,1.05162,304,"NAT","ANNUAL","HERB","FORB","C3",1693,0.001647672,NA,NA,0.3059116,448.86
"1694",381329,"mtca.au",2011,4,31,"K","Asteraceae","WAITZIA ACUMINATA",3,2.743845,45.738,7.515156,-27.92849,0.369036,1.075054,1097.175,0.0428,25634.93,874.8765,44.77201,6644.817,13170.71,109.1858,34563.29,2106.875,1993.811,11.15092,97.36705,78.01073,141.7878,NA,0,0,1,"0","0","1",0.0001070354,"no",16.5,57.5,0,94,4,7,0,12,38,65,41,19,5.4167,NA,93.25,93.25,NA,0.8224917,1814,1492,0.8224917,"Mt. Caroline","Australia","AU","Australia",0,0,0,0,"savanna",285,-31.78214,117.6109,"Experimental (Full Factorial)",0,0,1,0,0,2009,2009,5697,269.3,1601.8,-1.196172,-0.872656,-2.403152,-1,-1,-2,306.5732,1565.627,0.1681234,17.58185,968.1252,1.05162,304,"NAT","ANNUAL","HERB","FORB","C3",1694,0.001097175,39.00927,1.070354,0.2272289,457.5768
"1695",381330,"mtca.au",2011,4,32,"N","Asteraceae","WAITZIA ACUMINATA",5,2.752019,49.47965,5.400705,-28.5871,0.3682643,1.074333,608.265,0.0323,18831.73,591.5829,44.41127,6857.532,12550.11,120.5135,25887.94,1773.165,1674.403,10.68966,29.77311,85.44206,1.41968,NA,1,0,0,"1","0","0",0.0001461373,"no",23,71,0,109,7,5,0,13,38,65,41,19,5,NA,147.65,147.65,NA,0.8841871,1796,1588,0.8841871,"Mt. Caroline","Australia","AU","Australia",0,0,0,0,"savanna",285,-31.78214,117.6109,"Experimental (Full Factorial)",1,0,0,0,0,2009,2009,5697,269.3,1601.8,-1.196172,-0.872656,-2.403152,-1,-1,-2,306.5732,1565.627,0.1681234,17.58185,968.1252,1.05162,304,"NAT","ANNUAL","HERB","FORB","C3",1695,0.000608265,53.10186,1.461373,0.143124,467.1482
"1696",381331,"mtca.au",2011,4,33,"NK","Asteraceae","WAITZIA ACUMINATA",5,2.954837,47.77442,5.770451,-29.8371,0.3683993,1.072966,2150.772,0.0524,41045.27,628.8969,54.97832,9868.197,13464.62,115.1353,37550.36,2325.829,1398.632,21.02247,116.1481,97.38252,0.3869694,NA,1,0,1,"1","0","1",7.19897e-05,"no",46,47,0,93.5,4,6,0,11,38,65,41,19,5.9091,NA,97.25,97.25,NA,0.896821,1793,1608,0.896821,"Mt. Caroline","Australia","AU","Australia",0,0,0,0,"savanna",285,-31.78214,117.6109,"Experimental (Full Factorial)",1,0,1,0,0,2009,2009,5697,269.3,1601.8,-1.196172,-0.872656,-2.403152,-1,-1,-2,306.5732,1565.627,0.1681234,17.58185,968.1252,1.05162,304,"NAT","ANNUAL","HERB","FORB","C3",1696,0.002150772,24.36334,0.719897,0.1266268,469.0571
"1697",381332,"mtca.au",2011,4,34,"PK","Asteraceae","WAITZIA ACUMINATA",5,1.975332,46.84745,8.746056,-30.3709,0.3694851,1.072382,1650.566,0.0369,44730.79,4321.167,69.23987,7206.942,24604.04,104.3189,33356.94,3387.975,1239.197,5.181278,36.5594,109.5283,186.9945,NA,0,1,1,"0","1","1",4.416045e-05,"no",56.5,25.5,0,92,5,5,0,11,38,65,41,19,5.9091,NA,209.95,209.95,NA,0.7855153,1795,1410,0.7855153,"Mt. Caroline","Australia","AU","Australia",0,0,0,0,"savanna",285,-31.78214,117.6109,"Experimental (Full Factorial)",0,1,1,0,0,2009,2009,5697,269.3,1601.8,-1.196172,-0.872656,-2.403152,-1,-1,-2,306.5732,1565.627,0.1681234,17.58185,968.1252,1.05162,304,"NAT","ANNUAL","HERB","FORB","C3",1697,0.001650566,22.35597,0.4416045,0.2807155,451.6268
"1698",381333,"mtca.au",2011,4,35,"P","Asteraceae","WAITZIA ACUMINATA",5,2.016935,46.5588,9.385038,-31.02087,0.3697183,1.071671,1359.226,0.034,39977.24,8734.468,66.63524,8468.151,24098.94,141.1669,25778.79,5564.732,968.0547,5.143838,22.92565,177.1104,0.59819,NA,0,1,0,"0","1","0",5.045209e-05,"no",63,7,0,85,7,5,0,13,38,65,41,19,5,NA,182.65,182.65,NA,0.7940333,1743,1384,0.7940333,"Mt. Caroline","Australia","AU","Australia",0,0,0,0,"savanna",285,-31.78214,117.6109,"Experimental (Full Factorial)",0,1,0,0,0,2009,2009,5697,269.3,1601.8,-1.196172,-0.872656,-2.403152,-1,-1,-2,306.5732,1565.627,0.1681234,17.58185,968.1252,1.05162,304,"NAT","ANNUAL","HERB","FORB","C3",1698,0.001359226,25.01424,0.5045209,0.2681743,453.0125
"1699",381334,"mtca.au",2011,4,36,"NPK","Asteraceae","WAITZIA ACUMINATA",5,2.715724,46.30325,7.7988,-28.64074,0.3691395,1.074275,1006.684,0.024,41945.17,5474.867,54.61902,6052.728,13985.36,75.93692,37931.42,3381.971,695.1006,19.05831,115.2945,85.67907,0.2248474,NA,1,1,1,"1","1","1",6.474463e-05,"no",94.5,0,0,99.5,6,0,0,7,38,65,41,19,9.2857,NA,353.5,353.5,NA,0.5647523,1776,1003,0.5647523,"Mt. Caroline","Australia","AU","Australia",0,0,0,0,"savanna",285,-31.78214,117.6109,"Experimental (Full Factorial)",1,1,1,0,0,2009,2009,5697,269.3,1601.8,-1.196172,-0.872656,-2.403152,-1,-1,-2,306.5732,1565.627,0.1681234,17.58185,968.1252,1.05162,304,"NAT","ANNUAL","HERB","FORB","C3",1699,0.001006684,23.84065,0.6474463,0.6643816,411.872
"1700",381335,"mtca.au",2011,4,37,"NPK+Fence","Asteraceae","WAITZIA ACUMINATA",5,2.134094,44.6357,7.6913,-29.2058,0.3691002,1.073657,1591.89,0.0315,50536.19,11019.74,45.01451,7119.978,21937.7,102.9842,45453.73,4196.677,1433.351,19.88266,179.776,130.6585,0.4049378,NA,1,1,1,"1","1","1",4.222902e-05,"no",107,2.5,0,119.5,7,2,0,10,38,65,41,19,6.5,NA,411.2,411.2,NA,0.4364047,1769,772,0.4364047,"Mt. Caroline","Australia","AU","Australia",0,0,0,0,"savanna",285,-31.78214,117.6109,"Experimental (Full Factorial)",1,1,1,1,0,2009,2009,5697,269.3,1601.8,-1.196172,-0.872656,-2.403152,-1,-1,-2,306.5732,1565.627,0.1681234,17.58185,968.1252,1.05162,304,"NAT","ANNUAL","HERB","FORB","C3",1700,0.00159189,19.7878,0.4222902,0.9641688,384.0746
"1701",381336,"mtca.au",2011,4,38,"Control","Asteraceae","WAITZIA ACUMINATA",5,2.80417,48.01599,9.339203,-30.19148,0.3697016,1.072578,2097.231,0.0451,46501.8,682.0193,38.04788,10114.09,10755.58,111.5892,26604.71,2373.911,504.7442,5.527602,38.39359,71.62067,16.20252,NA,0,0,0,"0","0","0",6.03024e-05,"no",6.5,49,0,85.5,4,7,0,12,38,65,41,19,5.4167,NA,148.2,148.2,NA,0.8076923,1768,1428,0.8076923,"Mt. Caroline","Australia","AU","Australia",0,0,0,0,"savanna",285,-31.78214,117.6109,"Experimental (Full Factorial)",0,0,0,0,0,2009,2009,5697,269.3,1601.8,-1.196172,-0.872656,-2.403152,-1,-1,-2,306.5732,1565.627,0.1681234,17.58185,968.1252,1.05162,304,"NAT","ANNUAL","HERB","FORB","C3",1701,0.002097231,21.50455,0.603024,0.248342,455.2156
